:START_ID,:END_ID,:TYPE
1798513,1814991,CITY_IN
1798520,1814991,CITY_IN
1798524,1814991,CITY_IN
1798532,1814991,CITY_IN
1798537,1814991,CITY_IN
1798548,1814991,CITY_IN
1798551,1814991,CITY_IN
1798559,1814991,CITY_IN
1798561,1814991,CITY_IN
1798564,1814991,CITY_IN
1798587,1814991,CITY_IN
1798589,1814991,CITY_IN
1798598,1814991,CITY_IN
1798600,1814991,CITY_IN
1798626,1814991,CITY_IN
1798628,1814991,CITY_IN
1798632,1814991,CITY_IN
1798634,1814991,CITY_IN
1798636,1814991,CITY_IN
1798637,1814991,CITY_IN
1798643,1814991,CITY_IN
1798654,1814991,CITY_IN
1798659,1814991,CITY_IN
1798661,1814991,CITY_IN
1798665,1814991,CITY_IN
1798678,1814991,CITY_IN
1798681,1814991,CITY_IN
1798684,1814991,CITY_IN
1798685,1814991,CITY_IN
1798688,1814991,CITY_IN
1798689,1814991,CITY_IN
1798690,1814991,CITY_IN
1798694,1814991,CITY_IN
1798708,1814991,CITY_IN
1798709,1814991,CITY_IN
1798710,1814991,CITY_IN
1798713,1814991,CITY_IN
1798715,1814991,CITY_IN
1798719,1814991,CITY_IN
1798725,1814991,CITY_IN
1798731,1814991,CITY_IN
1798733,1814991,CITY_IN
1798735,1814991,CITY_IN
1798739,1814991,CITY_IN
1798744,1814991,CITY_IN
1798745,1814991,CITY_IN
1798749,1814991,CITY_IN
1798752,1814991,CITY_IN
1798753,1814991,CITY_IN
1798754,1814991,CITY_IN
1798756,1814991,CITY_IN
1798760,1814991,CITY_IN
1798764,1814991,CITY_IN
1798768,1814991,CITY_IN
1798775,1814991,CITY_IN
1798778,1814991,CITY_IN
1798783,1814991,CITY_IN
1798784,1814991,CITY_IN
1798790,1814991,CITY_IN
1798791,1814991,CITY_IN
1798793,1814991,CITY_IN
1798798,1814991,CITY_IN
1798799,1814991,CITY_IN
1798805,1814991,CITY_IN
1798809,1814991,CITY_IN
1798813,1814991,CITY_IN
1798821,1814991,CITY_IN
1798822,1814991,CITY_IN
1798827,1814991,CITY_IN
1798828,1814991,CITY_IN
1798829,1814991,CITY_IN
1798846,1814991,CITY_IN
1798851,1814991,CITY_IN
1798858,1814991,CITY_IN
1798859,1814991,CITY_IN
1798874,1814991,CITY_IN
1798889,1814991,CITY_IN
1798894,1814991,CITY_IN
1798898,1814991,CITY_IN
1798899,1814991,CITY_IN
1798903,1814991,CITY_IN
1798909,1814991,CITY_IN
1798913,1814991,CITY_IN
1798915,1814991,CITY_IN
1798928,1814991,CITY_IN
1798931,1814991,CITY_IN
1798932,1814991,CITY_IN
1798933,1814991,CITY_IN
1798941,1814991,CITY_IN
1798945,1814991,CITY_IN
1798946,1814991,CITY_IN
1798949,1814991,CITY_IN
1798957,1814991,CITY_IN
1798972,1814991,CITY_IN
1798986,1814991,CITY_IN
1798994,1814991,CITY_IN
1798998,1814991,CITY_IN
1799002,1814991,CITY_IN
1799004,1814991,CITY_IN
1799009,1814991,CITY_IN
1799019,1814991,CITY_IN
1799020,1814991,CITY_IN
1799026,1814991,CITY_IN
1799037,1814991,CITY_IN
1799051,1814991,CITY_IN
1799056,1814991,CITY_IN
1799061,1814991,CITY_IN
1799075,1814991,CITY_IN
1799085,1814991,CITY_IN
1799086,1814991,CITY_IN
1799089,1814991,CITY_IN
1799102,1814991,CITY_IN
1799104,1814991,CITY_IN
1799109,1814991,CITY_IN
1799110,1814991,CITY_IN
1799112,1814991,CITY_IN
1799114,1814991,CITY_IN
1799117,1814991,CITY_IN
1799120,1814991,CITY_IN
1799129,1814991,CITY_IN
1799130,1814991,CITY_IN
1799140,1814991,CITY_IN
1799143,1814991,CITY_IN
1799155,1814991,CITY_IN
1799159,1814991,CITY_IN
1799160,1814991,CITY_IN
1799170,1814991,CITY_IN
1799174,1814991,CITY_IN
1799179,1814991,CITY_IN
1799194,1814991,CITY_IN
1799199,1814991,CITY_IN
1799206,1814991,CITY_IN
1799209,1814991,CITY_IN
1799242,1814991,CITY_IN
1799243,1814991,CITY_IN
1799246,1814991,CITY_IN
1799252,1814991,CITY_IN
1799279,1814991,CITY_IN
1799312,1814991,CITY_IN
1799319,1814991,CITY_IN
1799330,1814991,CITY_IN
1799337,1814991,CITY_IN
1799341,1814991,CITY_IN
1799346,1814991,CITY_IN
1799348,1814991,CITY_IN
1799352,1814991,CITY_IN
1799353,1814991,CITY_IN
1799356,1814991,CITY_IN
1799358,1814991,CITY_IN
1799362,1814991,CITY_IN
1799366,1814991,CITY_IN
1799373,1814991,CITY_IN
1799375,1814991,CITY_IN
1799379,1814991,CITY_IN
1799383,1814991,CITY_IN
1799384,1814991,CITY_IN
1799389,1814991,CITY_IN
1799391,1814991,CITY_IN
1799393,1814991,CITY_IN
1799397,1814991,CITY_IN
1799403,1814991,CITY_IN
1799406,1814991,CITY_IN
1799413,1814991,CITY_IN
1799416,1814991,CITY_IN
1799418,1814991,CITY_IN
1799450,1814991,CITY_IN
1799455,1814991,CITY_IN
1799462,1814991,CITY_IN
1799473,1814991,CITY_IN
1799476,1814991,CITY_IN
1799477,1814991,CITY_IN
1799491,1814991,CITY_IN
1799495,1814991,CITY_IN
1799509,1814991,CITY_IN
1799529,1814991,CITY_IN
1799535,1814991,CITY_IN
1799552,1814991,CITY_IN
1799565,1814991,CITY_IN
1799566,1814991,CITY_IN
1799574,1814991,CITY_IN
1799578,1814991,CITY_IN
1799581,1814991,CITY_IN
1799589,1814991,CITY_IN
1799591,1814991,CITY_IN
1799592,1814991,CITY_IN
1799596,1814991,CITY_IN
1799622,1814991,CITY_IN
1799629,1814991,CITY_IN
1799631,1814991,CITY_IN
1799632,1814991,CITY_IN
1799633,1814991,CITY_IN
1799634,1814991,CITY_IN
1799640,1814991,CITY_IN
1799642,1814991,CITY_IN
1799658,1814991,CITY_IN
1799661,1814991,CITY_IN
1799664,1814991,CITY_IN
1799668,1814991,CITY_IN
1799674,1814991,CITY_IN
1799685,1814991,CITY_IN
1799686,1814991,CITY_IN
1799714,1814991,CITY_IN
1799720,1814991,CITY_IN
1799722,1814991,CITY_IN
1799723,1814991,CITY_IN
1799726,1814991,CITY_IN
1799732,1814991,CITY_IN
1799733,1814991,CITY_IN
1799747,1814991,CITY_IN
1799749,1814991,CITY_IN
1799759,1814991,CITY_IN
1799761,1814991,CITY_IN
1799764,1814991,CITY_IN
1799781,1814991,CITY_IN
1799783,1814991,CITY_IN
1799795,1814991,CITY_IN
1799803,1814991,CITY_IN
1799805,1814991,CITY_IN
1799809,1814991,CITY_IN
1799812,1814991,CITY_IN
1799824,1814991,CITY_IN
1799832,1814991,CITY_IN
1799833,1814991,CITY_IN
1799841,1814991,CITY_IN
1799842,1814991,CITY_IN
1799844,1814991,CITY_IN
1799846,1814991,CITY_IN
1799848,1814991,CITY_IN
1799852,1814991,CITY_IN
1799864,1814991,CITY_IN
1799869,1814991,CITY_IN
1799876,1814991,CITY_IN
1799880,1814991,CITY_IN
1799887,1814991,CITY_IN
1799890,1814991,CITY_IN
1799895,1814991,CITY_IN
1799897,1814991,CITY_IN
1799899,1814991,CITY_IN
1799903,1814991,CITY_IN
1799904,1814991,CITY_IN
1799908,1814991,CITY_IN
1799913,1814991,CITY_IN
1799918,1814991,CITY_IN
1799919,1814991,CITY_IN
1799929,1814991,CITY_IN
1799932,1814991,CITY_IN
1799934,1814991,CITY_IN
1799939,1814991,CITY_IN
1799940,1814991,CITY_IN
1799941,1814991,CITY_IN
1799943,1814991,CITY_IN
1799946,1814991,CITY_IN
1799962,1814991,CITY_IN
1799963,1814991,CITY_IN
1799967,1814991,CITY_IN
1799974,1814991,CITY_IN
1799982,1814991,CITY_IN
1799984,1814991,CITY_IN
1799986,1814991,CITY_IN
1799988,1814991,CITY_IN
1799991,1814991,CITY_IN
1799998,1814991,CITY_IN
1800003,1814991,CITY_IN
1800007,1814991,CITY_IN
1800014,1814991,CITY_IN
1800018,1814991,CITY_IN
1800030,1814991,CITY_IN
1800043,1814991,CITY_IN
1800047,1814991,CITY_IN
1800065,1814991,CITY_IN
1800069,1814991,CITY_IN
1800076,1814991,CITY_IN
1800079,1814991,CITY_IN
1800083,1814991,CITY_IN
1800087,1814991,CITY_IN
1800088,1814991,CITY_IN
1800089,1814991,CITY_IN
1800093,1814991,CITY_IN
1800097,1814991,CITY_IN
1800099,1814991,CITY_IN
1800101,1814991,CITY_IN
1800102,1814991,CITY_IN
1800107,1814991,CITY_IN
1800108,1814991,CITY_IN
1800113,1814991,CITY_IN
1800119,1814991,CITY_IN
1800128,1814991,CITY_IN
1800132,1814991,CITY_IN
1800138,1814991,CITY_IN
1800139,1814991,CITY_IN
1800146,1814991,CITY_IN
1800154,1814991,CITY_IN
1800155,1814991,CITY_IN
1800162,1814991,CITY_IN
1800163,1814991,CITY_IN
1800168,1814991,CITY_IN
1800171,1814991,CITY_IN
1800175,1814991,CITY_IN
1800181,1814991,CITY_IN
1800194,1814991,CITY_IN
1800198,1814991,CITY_IN
1800201,1814991,CITY_IN
1800226,1814991,CITY_IN
1800229,1814991,CITY_IN
1800234,1814991,CITY_IN
1800245,1814991,CITY_IN
1800251,1814991,CITY_IN
1800258,1814991,CITY_IN
1800263,1814991,CITY_IN
1800268,1814991,CITY_IN
1800269,1814991,CITY_IN
1800279,1814991,CITY_IN
1800296,1814991,CITY_IN
1800304,1814991,CITY_IN
1800306,1814991,CITY_IN
1800307,1814991,CITY_IN
1800324,1814991,CITY_IN
1800326,1814991,CITY_IN
1800327,1814991,CITY_IN
1800333,1814991,CITY_IN
1800334,1814991,CITY_IN
1800335,1814991,CITY_IN
1800337,1814991,CITY_IN
1800341,1814991,CITY_IN
1800348,1814991,CITY_IN
1800357,1814991,CITY_IN
1800361,1814991,CITY_IN
1800370,1814991,CITY_IN
1800371,1814991,CITY_IN
1800376,1814991,CITY_IN
1800380,1814991,CITY_IN
1800391,1814991,CITY_IN
1800407,1814991,CITY_IN
1800411,1814991,CITY_IN
1800418,1814991,CITY_IN
1800430,1814991,CITY_IN
1800433,1814991,CITY_IN
1800436,1814991,CITY_IN
1800448,1814991,CITY_IN
1800449,1814991,CITY_IN
1800453,1814991,CITY_IN
1800456,1814991,CITY_IN
1800459,1814991,CITY_IN
1800462,1814991,CITY_IN
1800463,1814991,CITY_IN
1800465,1814991,CITY_IN
1800466,1814991,CITY_IN
1800468,1814991,CITY_IN
1800475,1814991,CITY_IN
1800480,1814991,CITY_IN
1800486,1814991,CITY_IN
1800490,1814991,CITY_IN
1800494,1814991,CITY_IN
1800497,1814991,CITY_IN
1800498,1814991,CITY_IN
1800508,1814991,CITY_IN
1800519,1814991,CITY_IN
1800521,1814991,CITY_IN
1800522,1814991,CITY_IN
1800523,1814991,CITY_IN
1800525,1814991,CITY_IN
1800526,1814991,CITY_IN
1800527,1814991,CITY_IN
1800531,1814991,CITY_IN
1800533,1814991,CITY_IN
1800542,1814991,CITY_IN
1800544,1814991,CITY_IN
1800557,1814991,CITY_IN
1800560,1814991,CITY_IN
1800572,1814991,CITY_IN
1800573,1814991,CITY_IN
1800578,1814991,CITY_IN
1800579,1814991,CITY_IN
1800587,1814991,CITY_IN
1800591,1814991,CITY_IN
1800603,1814991,CITY_IN
1800610,1814991,CITY_IN
1800619,1814991,CITY_IN
1800624,1814991,CITY_IN
1800627,1814991,CITY_IN
1800629,1814991,CITY_IN
1800636,1814991,CITY_IN
1800642,1814991,CITY_IN
1800647,1814991,CITY_IN
1800657,1814991,CITY_IN
1800663,1814991,CITY_IN
1800670,1814991,CITY_IN
1800675,1814991,CITY_IN
1800684,1814991,CITY_IN
1800686,1814991,CITY_IN
1800687,1814991,CITY_IN
1800698,1814991,CITY_IN
1800699,1814991,CITY_IN
1800702,1814991,CITY_IN
1800703,1814991,CITY_IN
1800712,1814991,CITY_IN
1800716,1814991,CITY_IN
1800722,1814991,CITY_IN
1800743,1814991,CITY_IN
1800759,1814991,CITY_IN
1800764,1814991,CITY_IN
1800766,1814991,CITY_IN
1800774,1814991,CITY_IN
1800775,1814991,CITY_IN
1800779,1814991,CITY_IN
1800780,1814991,CITY_IN
1800785,1814991,CITY_IN
1800791,1814991,CITY_IN
1800792,1814991,CITY_IN
1800797,1814991,CITY_IN
1800801,1814991,CITY_IN
1800805,1814991,CITY_IN
1800808,1814991,CITY_IN
1800815,1814991,CITY_IN
1800817,1814991,CITY_IN
1800819,1814991,CITY_IN
1800821,1814991,CITY_IN
1800826,1814991,CITY_IN
1800829,1814991,CITY_IN
1800831,1814991,CITY_IN
1800833,1814991,CITY_IN
1800835,1814991,CITY_IN
1800837,1814991,CITY_IN
1800838,1814991,CITY_IN
1800839,1814991,CITY_IN
1800842,1814991,CITY_IN
1800843,1814991,CITY_IN
1800846,1814991,CITY_IN
1800854,1814991,CITY_IN
1800855,1814991,CITY_IN
1800862,1814991,CITY_IN
1800864,1814991,CITY_IN
1800869,1814991,CITY_IN
1800872,1814991,CITY_IN
1800878,1814991,CITY_IN
1800882,1814991,CITY_IN
1800884,1814991,CITY_IN
1800885,1814991,CITY_IN
1800886,1814991,CITY_IN
1800898,1814991,CITY_IN
1800904,1814991,CITY_IN
1800906,1814991,CITY_IN
1800907,1814991,CITY_IN
1800912,1814991,CITY_IN
1800913,1814991,CITY_IN
1800919,1814991,CITY_IN
1800928,1814991,CITY_IN
1800929,1814991,CITY_IN
1800931,1814991,CITY_IN
1800932,1814991,CITY_IN
1800935,1814991,CITY_IN
1800936,1814991,CITY_IN
1800945,1814991,CITY_IN
1800949,1814991,CITY_IN
1800951,1814991,CITY_IN
1800959,1814991,CITY_IN
1800963,1814991,CITY_IN
1800966,1814991,CITY_IN
1800970,1814991,CITY_IN
1800981,1814991,CITY_IN
1800982,1814991,CITY_IN
1800997,1814991,CITY_IN
1801009,1814991,CITY_IN
1801014,1814991,CITY_IN
1801017,1814991,CITY_IN
1801018,1814991,CITY_IN
1801019,1814991,CITY_IN
1801021,1814991,CITY_IN
1801032,1814991,CITY_IN
1801049,1814991,CITY_IN
1801056,1814991,CITY_IN
1801062,1814991,CITY_IN
1801066,1814991,CITY_IN
1801074,1814991,CITY_IN
1801078,1814991,CITY_IN
1801086,1814991,CITY_IN
1801088,1814991,CITY_IN
1801090,1814991,CITY_IN
1801103,1814991,CITY_IN
1801105,1814991,CITY_IN
1801109,1814991,CITY_IN
1801125,1814991,CITY_IN
1801126,1814991,CITY_IN
1801137,1814991,CITY_IN
1801146,1814991,CITY_IN
1801149,1814991,CITY_IN
1801165,1814991,CITY_IN
1801166,1814991,CITY_IN
1801169,1814991,CITY_IN
1801172,1814991,CITY_IN
1801174,1814991,CITY_IN
1801180,1814991,CITY_IN
1801181,1814991,CITY_IN
1801187,1814991,CITY_IN
1801189,1814991,CITY_IN
1801195,1814991,CITY_IN
1801200,1814991,CITY_IN
1801202,1814991,CITY_IN
1801211,1814991,CITY_IN
1801225,1814991,CITY_IN
1801227,1814991,CITY_IN
1801240,1814991,CITY_IN
1801241,1814991,CITY_IN
1801259,1814991,CITY_IN
1801279,1814991,CITY_IN
1801286,1814991,CITY_IN
1801298,1814991,CITY_IN
1801330,1814991,CITY_IN
1801345,1814991,CITY_IN
1801350,1814991,CITY_IN
1801353,1814991,CITY_IN
1801354,1814991,CITY_IN
1801355,1814991,CITY_IN
1801364,1814991,CITY_IN
1801366,1814991,CITY_IN
1801367,1814991,CITY_IN
1801368,1814991,CITY_IN
1801374,1814991,CITY_IN
1801381,1814991,CITY_IN
1801383,1814991,CITY_IN
1801396,1814991,CITY_IN
1801398,1814991,CITY_IN
1801401,1814991,CITY_IN
1801438,1814991,CITY_IN
1801454,1814991,CITY_IN
1801455,1814991,CITY_IN
1801462,1814991,CITY_IN
1801464,1814991,CITY_IN
1801471,1814991,CITY_IN
1801472,1814991,CITY_IN
1801475,1814991,CITY_IN
1801483,1814991,CITY_IN
1801485,1814991,CITY_IN
1801493,1814991,CITY_IN
1801494,1814991,CITY_IN
1801501,1814991,CITY_IN
1801510,1814991,CITY_IN
1801511,1814991,CITY_IN
1801517,1814991,CITY_IN
1801520,1814991,CITY_IN
1801536,1814991,CITY_IN
1801537,1814991,CITY_IN
1801554,1814991,CITY_IN
1801558,1814991,CITY_IN
1801561,1814991,CITY_IN
1801564,1814991,CITY_IN
1801579,1814991,CITY_IN
1801582,1814991,CITY_IN
1801590,1814991,CITY_IN
1801601,1814991,CITY_IN
1801604,1814991,CITY_IN
1801609,1814991,CITY_IN
1801613,1814991,CITY_IN
1801615,1814991,CITY_IN
1801616,1814991,CITY_IN
1801617,1814991,CITY_IN
1801620,1814991,CITY_IN
1801631,1814991,CITY_IN
1801632,1814991,CITY_IN
1801640,1814991,CITY_IN
1801645,1814991,CITY_IN
1801650,1814991,CITY_IN
1801654,1814991,CITY_IN
1801661,1814991,CITY_IN
1801669,1814991,CITY_IN
1801675,1814991,CITY_IN
1801682,1814991,CITY_IN
1801684,1814991,CITY_IN
1801688,1814991,CITY_IN
1801689,1814991,CITY_IN
1801696,1814991,CITY_IN
1801700,1814991,CITY_IN
1801708,1814991,CITY_IN
1801709,1814991,CITY_IN
1801719,1814991,CITY_IN
1801720,1814991,CITY_IN
1801722,1814991,CITY_IN
1801727,1814991,CITY_IN
1801730,1814991,CITY_IN
1801731,1814991,CITY_IN
1801732,1814991,CITY_IN
1801734,1814991,CITY_IN
1801735,1814991,CITY_IN
1801738,1814991,CITY_IN
1801753,1814991,CITY_IN
1801756,1814991,CITY_IN
1801757,1814991,CITY_IN
1801770,1814991,CITY_IN
1801782,1814991,CITY_IN
1801791,1814991,CITY_IN
1801792,1814991,CITY_IN
1801793,1814991,CITY_IN
1801794,1814991,CITY_IN
1801797,1814991,CITY_IN
1801798,1814991,CITY_IN
1801799,1814991,CITY_IN
1801806,1814991,CITY_IN
1801811,1814991,CITY_IN
1801812,1814991,CITY_IN
1801821,1814991,CITY_IN
1801825,1814991,CITY_IN
1801826,1814991,CITY_IN
1801829,1814991,CITY_IN
1801830,1814991,CITY_IN
1801842,1814991,CITY_IN
1801843,1814991,CITY_IN
1801847,1814991,CITY_IN
1801849,1814991,CITY_IN
1801850,1814991,CITY_IN
1801856,1814991,CITY_IN
1801858,1814991,CITY_IN
1801859,1814991,CITY_IN
1801862,1814991,CITY_IN
1801864,1814991,CITY_IN
1801865,1814991,CITY_IN
1801868,1814991,CITY_IN
1801884,1814991,CITY_IN
1801889,1814991,CITY_IN
1801891,1814991,CITY_IN
1801894,1814991,CITY_IN
1801895,1814991,CITY_IN
1801907,1814991,CITY_IN
1801909,1814991,CITY_IN
1801912,1814991,CITY_IN
1801926,1814991,CITY_IN
1801928,1814991,CITY_IN
1801934,1814991,CITY_IN
1801943,1814991,CITY_IN
1801951,1814991,CITY_IN
1801954,1814991,CITY_IN
1801955,1814991,CITY_IN
1801957,1814991,CITY_IN
1801958,1814991,CITY_IN
1801967,1814991,CITY_IN
1801970,1814991,CITY_IN
1801971,1814991,CITY_IN
1801976,1814991,CITY_IN
1801980,1814991,CITY_IN
1801982,1814991,CITY_IN
1801983,1814991,CITY_IN
1801984,1814991,CITY_IN
1801998,1814991,CITY_IN
1802001,1814991,CITY_IN
1802004,1814991,CITY_IN
1802010,1814991,CITY_IN
1802013,1814991,CITY_IN
1802015,1814991,CITY_IN
1802036,1814991,CITY_IN
1802037,1814991,CITY_IN
1802038,1814991,CITY_IN
1802040,1814991,CITY_IN
1802042,1814991,CITY_IN
1802065,1814991,CITY_IN
1802066,1814991,CITY_IN
1802068,1814991,CITY_IN
1802076,1814991,CITY_IN
1802078,1814991,CITY_IN
1802095,1814991,CITY_IN
1802118,1814991,CITY_IN
1802127,1814991,CITY_IN
1802128,1814991,CITY_IN
1802133,1814991,CITY_IN
1802134,1814991,CITY_IN
1802136,1814991,CITY_IN
1802139,1814991,CITY_IN
1802162,1814991,CITY_IN
1802166,1814991,CITY_IN
1802168,1814991,CITY_IN
1802169,1814991,CITY_IN
1802171,1814991,CITY_IN
1802174,1814991,CITY_IN
1802177,1814991,CITY_IN
1802179,1814991,CITY_IN
1802180,1814991,CITY_IN
1802187,1814991,CITY_IN
1802202,1814991,CITY_IN
1802204,1814991,CITY_IN
1802206,1814991,CITY_IN
1802214,1814991,CITY_IN
1802225,1814991,CITY_IN
1802232,1814991,CITY_IN
1802238,1814991,CITY_IN
1802247,1814991,CITY_IN
1802249,1814991,CITY_IN
1802250,1814991,CITY_IN
1802256,1814991,CITY_IN
1802261,1814991,CITY_IN
1802272,1814991,CITY_IN
1802276,1814991,CITY_IN
1802287,1814991,CITY_IN
1802296,1814991,CITY_IN
1802297,1814991,CITY_IN
1802300,1814991,CITY_IN
1802301,1814991,CITY_IN
1802312,1814991,CITY_IN
1802315,1814991,CITY_IN
1802316,1814991,CITY_IN
1802364,1814991,CITY_IN
1802367,1814991,CITY_IN
1802377,1814991,CITY_IN
1802378,1814991,CITY_IN
1802381,1814991,CITY_IN
1802382,1814991,CITY_IN
1802388,1814991,CITY_IN
1802389,1814991,CITY_IN
1802391,1814991,CITY_IN
1802397,1814991,CITY_IN
1802400,1814991,CITY_IN
1802401,1814991,CITY_IN
1802402,1814991,CITY_IN
1802404,1814991,CITY_IN
1802407,1814991,CITY_IN
1802408,1814991,CITY_IN
1802409,1814991,CITY_IN
1802420,1814991,CITY_IN
1802423,1814991,CITY_IN
1802426,1814991,CITY_IN
1802431,1814991,CITY_IN
1802432,1814991,CITY_IN
1802443,1814991,CITY_IN
1802449,1814991,CITY_IN
1802458,1814991,CITY_IN
1802468,1814991,CITY_IN
1802472,1814991,CITY_IN
1802476,1814991,CITY_IN
1802482,1814991,CITY_IN
1802483,1814991,CITY_IN
1802495,1814991,CITY_IN
1802498,1814991,CITY_IN
1802501,1814991,CITY_IN
1802522,1814991,CITY_IN
1802523,1814991,CITY_IN
1802525,1814991,CITY_IN
1802526,1814991,CITY_IN
1802527,1814991,CITY_IN
1802532,1814991,CITY_IN
1802533,1814991,CITY_IN
1802541,1814991,CITY_IN
1802545,1814991,CITY_IN
1802550,1814991,CITY_IN
1802555,1814991,CITY_IN
1802556,1814991,CITY_IN
1802563,1814991,CITY_IN
1802567,1814991,CITY_IN
1802571,1814991,CITY_IN
1802578,1814991,CITY_IN
1802585,1814991,CITY_IN
1802593,1814991,CITY_IN
1802594,1814991,CITY_IN
1802602,1814991,CITY_IN
1802617,1814991,CITY_IN
1802618,1814991,CITY_IN
1802619,1814991,CITY_IN
1802620,1814991,CITY_IN
1802625,1814991,CITY_IN
1802634,1814991,CITY_IN
1802642,1814991,CITY_IN
1802644,1814991,CITY_IN
1802651,1814991,CITY_IN
1802652,1814991,CITY_IN
1802653,1814991,CITY_IN
1802654,1814991,CITY_IN
1802656,1814991,CITY_IN
1802659,1814991,CITY_IN
1802672,1814991,CITY_IN
1802674,1814991,CITY_IN
1802675,1814991,CITY_IN
1802682,1814991,CITY_IN
1802685,1814991,CITY_IN
1802686,1814991,CITY_IN
1802687,1814991,CITY_IN
1802689,1814991,CITY_IN
1802701,1814991,CITY_IN
1802707,1814991,CITY_IN
1802708,1814991,CITY_IN
1802710,1814991,CITY_IN
1802714,1814991,CITY_IN
1802717,1814991,CITY_IN
1802729,1814991,CITY_IN
1802740,1814991,CITY_IN
1802750,1814991,CITY_IN
1802769,1814991,CITY_IN
1802771,1814991,CITY_IN
1802772,1814991,CITY_IN
1802779,1814991,CITY_IN
1802786,1814991,CITY_IN
1802787,1814991,CITY_IN
1802788,1814991,CITY_IN
1802789,1814991,CITY_IN
1802791,1814991,CITY_IN
1802793,1814991,CITY_IN
1802803,1814991,CITY_IN
1802804,1814991,CITY_IN
1802809,1814991,CITY_IN
1802812,1814991,CITY_IN
1802818,1814991,CITY_IN
1802820,1814991,CITY_IN
1802821,1814991,CITY_IN
1802824,1814991,CITY_IN
1802829,1814991,CITY_IN
1802835,1814991,CITY_IN
1802848,1814991,CITY_IN
1802854,1814991,CITY_IN
1802870,1814991,CITY_IN
1802875,1814991,CITY_IN
1802886,1814991,CITY_IN
1802889,1814991,CITY_IN
1802906,1814991,CITY_IN
1802915,1814991,CITY_IN
1802918,1814991,CITY_IN
1802920,1814991,CITY_IN
1802929,1814991,CITY_IN
1802936,1814991,CITY_IN
1802940,1814991,CITY_IN
1802942,1814991,CITY_IN
1802950,1814991,CITY_IN
1802954,1814991,CITY_IN
1802965,1814991,CITY_IN
1802976,1814991,CITY_IN
1802986,1814991,CITY_IN
1802991,1814991,CITY_IN
1802994,1814991,CITY_IN
1802995,1814991,CITY_IN
1802999,1814991,CITY_IN
1803002,1814991,CITY_IN
1803010,1814991,CITY_IN
1803012,1814991,CITY_IN
1803036,1814991,CITY_IN
1803052,1814991,CITY_IN
1803070,1814991,CITY_IN
1803073,1814991,CITY_IN
1803081,1814991,CITY_IN
1803085,1814991,CITY_IN
1803093,1814991,CITY_IN
1803103,1814991,CITY_IN
1803105,1814991,CITY_IN
1803107,1814991,CITY_IN
1803109,1814991,CITY_IN
1803122,1814991,CITY_IN
1803124,1814991,CITY_IN
1803125,1814991,CITY_IN
1803145,1814991,CITY_IN
1803154,1814991,CITY_IN
1803157,1814991,CITY_IN
1803159,1814991,CITY_IN
1803165,1814991,CITY_IN
1803167,1814991,CITY_IN
1803170,1814991,CITY_IN
1803193,1814991,CITY_IN
1803195,1814991,CITY_IN
1803197,1814991,CITY_IN
1803206,1814991,CITY_IN
1803212,1814991,CITY_IN
1803214,1814991,CITY_IN
1803216,1814991,CITY_IN
1803217,1814991,CITY_IN
1803221,1814991,CITY_IN
1803223,1814991,CITY_IN
1803224,1814991,CITY_IN
1803225,1814991,CITY_IN
1803233,1814991,CITY_IN
1803245,1814991,CITY_IN
1803255,1814991,CITY_IN
1803257,1814991,CITY_IN
1803258,1814991,CITY_IN
1803259,1814991,CITY_IN
1803262,1814991,CITY_IN
1803266,1814991,CITY_IN
1803267,1814991,CITY_IN
1803277,1814991,CITY_IN
1803281,1814991,CITY_IN
1803283,1814991,CITY_IN
1803290,1814991,CITY_IN
1803298,1814991,CITY_IN
1803300,1814991,CITY_IN
1803318,1814991,CITY_IN
1803325,1814991,CITY_IN
1803326,1814991,CITY_IN
1803327,1814991,CITY_IN
1803331,1814991,CITY_IN
1803334,1814991,CITY_IN
1803335,1814991,CITY_IN
1803340,1814991,CITY_IN
1803342,1814991,CITY_IN
1803346,1814991,CITY_IN
1803352,1814991,CITY_IN
1803353,1814991,CITY_IN
1803354,1814991,CITY_IN
1803355,1814991,CITY_IN
1803356,1814991,CITY_IN
1803359,1814991,CITY_IN
1803362,1814991,CITY_IN
1803364,1814991,CITY_IN
1803365,1814991,CITY_IN
1803367,1814991,CITY_IN
1803370,1814991,CITY_IN
1803372,1814991,CITY_IN
1803373,1814991,CITY_IN
1803374,1814991,CITY_IN
1803382,1814991,CITY_IN
1803383,1814991,CITY_IN
1803387,1814991,CITY_IN
1803395,1814991,CITY_IN
1803396,1814991,CITY_IN
1803397,1814991,CITY_IN
1803400,1814991,CITY_IN
1803422,1814991,CITY_IN
1803428,1814991,CITY_IN
1803437,1814991,CITY_IN
1803438,1814991,CITY_IN
1803441,1814991,CITY_IN
1803444,1814991,CITY_IN
1803449,1814991,CITY_IN
1803455,1814991,CITY_IN
1803458,1814991,CITY_IN
1803468,1814991,CITY_IN
1803478,1814991,CITY_IN
1803481,1814991,CITY_IN
1803486,1814991,CITY_IN
1803488,1814991,CITY_IN
1803489,1814991,CITY_IN
1803499,1814991,CITY_IN
1803501,1814991,CITY_IN
1803514,1814991,CITY_IN
1803520,1814991,CITY_IN
1803534,1814991,CITY_IN
1803539,1814991,CITY_IN
1803540,1814991,CITY_IN
1803543,1814991,CITY_IN
1803546,1814991,CITY_IN
1803547,1814991,CITY_IN
1803550,1814991,CITY_IN
